Id	Label
2997	O
2998	O
2999	O
3000	Zr
3001	Zr
3002	Zr
3003	Zr
3004	Zr
3005	Zr
3006	Zr
3007	Zr
3008	Zr
3009	Zr
3010	Zr
3011	Zr
3012	Zr
3013	Zr
3014	Zr
3015	Zr
3016	Zr
3017	Zr
3018	Zr
3019	Zr
3020	Zr
3021	Zr
3022	Zr
3023	Zr
3024	Zr
3025	Zr
3026	Zr
3027	Zr
3028	Zr
3029	Zr
3030	Zr
3031	Zr
3032	Zr
3033	Zr
3034	Zr
3035	Zr
3036	Zr
3037	Zr
3038	Zr
3039	Zr
3040	Zr
3041	Zr
3042	Zr
3043	Zr
3044	Zr
3045	Zr
3046	Zr
3047	Zr
3048	Zr
3049	Zr
3050	Zr
3051	Zr
3052	Zr
3053	Zr
3054	Zr
3055	Zr
3056	Zr
3057	Zr
3058	Zr
3059	Zr
3060	Zr
3061	Zr
3062	Zr
3063	Zr
3064	Zr
3065	Zr
3066	Zr
3067	Zr
3068	Zr
3069	Zr
3070	Zr
3071	Zr
3072	Zr
3073	Zr
3074	Zr
3075	Zr
3076	Zr
3077	Zr
3078	Zr
3079	Zr
3080	Zr
3081	Zr
3082	Zr
3083	Zr
3084	Zr
3085	Zr
3086	Zr
3087	Zr
3088	Zr
3089	Zr
3090	Zr
3091	Zr
3092	Zr
3093	Zr
3094	Zr
3095	Zr
3096	Zr
3097	Zr
3098	Zr
3099	Zr
3100	Zr
3101	Zr
3102	Zr
3103	Zr
3104	Zr
3105	Zr
3106	Zr
3107	Zr
3108	Zr
3109	Zr
3110	Zr
3111	Zr
3112	Zr
3113	Zr
3114	Zr
3115	Zr
3116	Zr
3117	Zr
3118	Zr
3119	Zr
3120	Zr
3121	Zr
3122	Zr
3123	Zr
3124	Zr
3125	Zr
3126	Zr
3127	Zr
3128	Zr
3129	Zr
3130	Zr
3131	Zr
3132	Zr
3133	Zr
3134	Zr
3135	Zr
3136	Zr
3137	Zr
3138	Zr
3139	Zr
3140	Zr
3141	Zr
3142	Zr
3143	Zr
3144	Zr
3145	Zr
3146	Zr
3147	Zr
3148	Zr
3149	Zr
3150	Zr
3151	Zr
3152	Zr
3153	Zr
3154	Zr
3155	Zr
3156	Zr
3157	Zr
3158	Zr
3159	Zr
3160	Zr
3161	Zr
3162	Zr
3163	Zr
3164	Zr
3165	Zr
3166	Zr
3167	Zr
3168	Zr
3169	Zr
3170	Zr
3171	Zr
3172	Zr
3173	Zr
3174	Zr
3175	Zr
3176	Zr
3177	Zr
3178	Zr
3179	Zr
3180	Zr
3181	Zr
3182	Zr
3183	Zr
3184	Zr
3185	Zr
3186	Zr
3187	Zr
3188	Zr
3189	Zr
3190	Zr
3191	Zr
3192	Zr
3193	Zr
3194	Zr
3195	Zr
3196	Zr
3197	Zr
3198	Zr
3199	Zr
3200	Zr
3201	Zr
3202	Zr
3203	Zr
3204	Zr
3205	Zr
3206	Zr
3207	Zr
3208	Zr
3209	Zr
3210	Zr
3211	Zr
3212	Zr
3213	Zr
3214	Zr
3215	Zr
3216	Zr
3217	Zr
3218	Zr
3219	Zr
3220	Zr
3221	Zr
3222	Zr
3223	Zr
3224	Zr
3225	Zr
3226	Zr
3227	Zr
3228	Zr
3229	Zr
3230	Zr
3231	Zr
3232	Zr
3233	Zr
3234	Zr
3235	Zr
3236	Zr
3237	Zr
3238	Zr
3239	Zr
3240	Zr
3241	Zr
3242	Zr
3243	Zr
3244	Zr
3245	Zr
3246	Zr
3247	Zr
3248	Zr
3249	Zr
3250	Zr
3251	Zr
3252	Zr
3253	Zr
3254	Zr
3255	Zr
3256	Zr
3257	Zr
3258	Zr
3259	Zr
3260	Zr
3261	Zr
3262	Zr
3263	Zr
3264	Zr
3265	Zr
3266	Zr
3267	Zr
3268	Zr
3269	Zr
3270	Zr
3271	Zr
3272	Zr
3273	Zr
3274	Zr
3275	Zr
3276	Zr
3277	Zr
3278	Zr
3279	Zr
3280	Zr
3281	Zr
3282	Zr
3283	Zr
3284	Zr
3285	Zr
3286	Zr
3287	Zr
3288	Zr
3289	Zr
3290	Zr
3291	Zr
3292	Zr
3293	Zr
3294	Zr
3295	Zr
3296	Zr
3297	Zr
3298	Zr
3299	Zr
3300	Zr
3301	Zr
3302	Zr
3303	Zr
3304	Zr
3305	Zr
3306	Zr
3307	Zr
3308	Zr
3309	Zr
3310	Zr
3311	Zr
3312	Zr
3313	Zr
3314	Zr
3315	Zr
3316	Zr
3317	Zr
3318	Zr
3319	Zr
3320	Zr
3321	Zr
3322	Zr
3323	Zr
3324	Zr
3325	Zr
3326	Zr
3327	Zr
3328	Zr
3329	Zr
3330	Zr
3331	Zr
3332	Zr
3333	Zr
3334	Zr
3335	Zr
3336	Zr
3337	Zr
3338	Zr
3339	Zr
3340	Zr
3341	Zr
3342	Zr
3343	Zr
3344	Zr
3345	Zr
3346	Zr
3347	Zr
3348	Zr
3349	Zr
3350	Zr
3351	Zr
3352	Zr
3353	Zr
3354	Zr
3355	Zr
3356	Zr
3357	Zr
3358	Zr
3359	Zr
3360	Zr
3361	Zr
3362	Zr
3363	Zr
3364	Zr
3365	Zr
3366	Zr
3367	Zr
3368	Zr
3369	Zr
3370	Zr
3371	Zr
3372	Zr
3373	Zr
3374	Zr
3375	Zr
3376	Zr
3377	Zr
3378	Zr
3379	Zr
3380	Zr
3381	Zr
3382	Zr
3383	Zr
3384	Zr
3385	Zr
3386	Zr
3387	Zr
3388	Zr
3389	Zr
3390	Zr
3391	Zr
3392	Zr
3393	Zr
3394	Zr
3395	Zr
3396	Zr
3397	Zr
3398	Zr
3399	Zr
3400	Zr
3401	Zr
3402	Zr
3403	Zr
3404	Zr
3405	Zr
3406	Zr
3407	Zr
3408	Zr
3409	Zr
3410	Zr
3411	Zr
3412	Zr
3413	Zr
3414	Zr
3415	Zr
3416	Zr
3417	Zr
3418	Zr
3419	Zr
3420	Zr
3421	Zr
3422	Zr
3423	Zr
3424	Zr
3425	Zr
3426	Zr
3427	Zr
3428	Zr
3429	Zr
3430	Zr
3431	Zr
3432	Zr
3433	Zr
3434	Zr
3435	Zr
3436	Zr
3437	Zr
3438	Zr
3439	Zr
3440	Zr
3441	Zr
3442	Zr
3443	Zr
3444	Zr
3445	Zr
3446	Zr
3447	Zr
3448	Zr
3449	Zr
3450	Zr
3451	Zr
3452	Zr
3453	Zr
3454	Zr
3455	Zr
3456	Zr
3457	Zr
3458	Zr
3459	Zr
3460	Zr
3461	Zr
3462	Zr
3463	Zr
3464	Zr
3465	Zr
3466	Zr
3467	Zr
3468	Zr
3469	Zr
3470	Zr
3471	Zr
3472	Zr
3473	Zr
3474	Zr
3475	Zr
3476	Zr
3477	Zr
3478	Zr
3479	Zr
3480	Zr
3481	Zr
3482	Zr
3483	Zr
3484	Zr
3485	Zr
3486	Zr
3487	Zr
3488	Zr
3489	Zr
3490	Zr
3491	Zr
3492	Zr
3493	Zr
3494	Zr
3495	Zr
3496	Zr
3497	Zr
3498	Zr
3499	Zr
3500	Q
3501	C
3502	C
3503	C
3504	C
3505	C
3506	C
3507	Si
3508	Q
3509	C
3510	C
3511	C
3512	C
3513	C
3514	C
3515	Si
3516	Q
3517	C
3518	C
3519	C
3520	C
3521	C
3522	C
3523	Si
3524	Q
3525	C
3526	C
3527	C
3528	C
3529	C
3530	C
3531	Si
3532	Q
3533	C
3534	C
3535	C
3536	C
3537	C
3538	C
3539	Si
3540	Q
3541	C
3542	C
3543	C
3544	C
3545	C
3546	C
3547	Si
3548	Q
3549	C
3550	C
3551	C
3552	C
3553	C
3554	C
3555	Si
3556	Q
3557	C
3558	C
3559	C
3560	C
3561	C
3562	C
3563	Si
3564	Q
3565	C
3566	C
3567	C
3568	C
3569	C
3570	C
3571	Si
3572	Q
3573	C
3574	C
3575	C
3576	C
3577	C
3578	C
3579	Si
3580	Q
3581	C
3582	C
3583	C
3584	C
3585	C
3586	C
3587	Si
3588	Q
3589	C
3590	C
3591	C
3592	C
3593	C
3594	C
3595	Si
3596	Q
3597	C
3598	C
3599	C
3600	C
3601	C
3602	C
3603	Si
3604	Q
3605	C
3606	C
3607	C
3608	C
3609	C
3610	C
3611	Si
3612	Q
3613	C
3614	C
3615	C
3616	C
3617	C
3618	C
3619	Si
3620	Q
3621	C
3622	C
3623	C
3624	C
3625	C
3626	C
3627	Si
3628	Q
3629	C
3630	C
3631	C
3632	C
3633	C
3634	C
3635	Si
3636	Q
3637	C
3638	C
3639	C
3640	C
3641	C
3642	C
3643	Si
3644	Q
3645	C
3646	C
3647	C
3648	C
3649	C
3650	C
3651	Si
3652	Q
3653	C
3654	C
3655	C
3656	C
3657	C
3658	C
3659	Si
3660	Q
3661	C
3662	C
3663	C
3664	C
3665	C
3666	C
3667	Si
3668	Q
3669	C
3670	C
3671	C
3672	C
3673	C
3674	C
3675	Si
3676	Q
3677	C
3678	C
3679	C
3680	C
3681	C
3682	C
3683	Si
3684	Q
3685	C
3686	C
3687	C
3688	C
3689	C
3690	C
3691	Si
3692	Q
3693	C
3694	C
3695	C
3696	C
3697	C
3698	C
3699	Si
3700	Q
3701	C
3702	C
3703	C
3704	C
3705	C
3706	C
3707	Si
3708	Q
3709	C
3710	C
3711	C
3712	C
3713	C
3714	C
3715	Si
3716	Q
3717	C
3718	C
3719	C
3720	C
3721	C
3722	C
3723	Si
3724	Q
3725	C
3726	C
3727	C
3728	C
3729	C
3730	C
3731	Si
3732	Q
3733	C
3734	C
3735	C
3736	C
3737	C
3738	C
3739	Si
3740	Q
3741	C
3742	C
3743	C
3744	C
3745	C
3746	C
3747	Si
3748	Q
3749	C
3750	C
3751	C
3752	C
3753	C
3754	C
3755	Si
3756	Q
3757	C
3758	C
3759	C
3760	C
3761	C
3762	C
3763	Si
3764	Q
3765	C
3766	C
3767	C
3768	C
3769	C
3770	C
3771	Si
3772	Q
3773	C
3774	C
3775	C
3776	C
3777	C
3778	C
3779	Si
3780	Q
3781	C
3782	C
3783	C
3784	C
3785	C
3786	C
3787	Si
3788	Q
3789	C
3790	C
3791	C
3792	C
3793	C
3794	C
3795	Si
3796	Q
3797	C
3798	C
3799	C
3800	C
3801	C
3802	C
3803	Si
3804	Q
3805	C
3806	C
3807	C
3808	C
3809	C
3810	C
3811	Si
3812	Q
3813	C
3814	C
3815	C
3816	C
3817	C
3818	C
3819	Si
3820	Q
3821	C
3822	C
3823	C
3824	C
3825	C
3826	C
3827	Si
3828	Q
3829	C
3830	C
3831	C
3832	C
3833	C
3834	C
3835	Si
3836	Q
3837	C
3838	C
3839	C
3840	C
3841	C
3842	C
3843	Si
3844	Q
3845	C
3846	C
3847	C
3848	C
3849	C
3850	C
3851	Si
3852	Q
3853	C
3854	C
3855	C
3856	C
3857	C
3858	C
3859	Si
3860	Q
3861	C
3862	C
3863	C
3864	C
3865	C
3866	C
3867	Si
3868	Q
3869	C
3870	C
3871	C
3872	C
3873	C
3874	C
3875	Si
3876	Q
3877	C
3878	C
3879	C
3880	C
3881	C
3882	C
3883	Si
3884	Q
3885	C
3886	C
3887	C
3888	C
3889	C
3890	C
3891	Si
3892	Q
3893	C
3894	C
3895	C
3896	C
3897	C
3898	C
3899	Si
3900	Q
3901	C
3902	C
3903	C
3904	C
3905	C
3906	C
3907	Si
3908	Q
3909	C
3910	C
3911	C
3912	C
3913	C
3914	C
3915	Si
3916	Q
3917	C
3918	C
3919	C
3920	C
3921	C
3922	C
3923	Si
3924	Q
3925	C
3926	C
3927	C
3928	C
3929	C
3930	C
3931	Si
3932	Q
3933	C
3934	C
3935	C
3936	C
3937	C
3938	C
3939	Si
3940	Q
3941	C
3942	C
3943	C
3944	C
3945	C
3946	C
3947	Si
3948	Q
3949	C
3950	C
3951	C
3952	C
3953	C
3954	C
3955	Si
3956	Q
3957	C
3958	C
3959	C
3960	C
3961	C
3962	C
3963	Si
3964	Q
3965	C
3966	C
3967	C
3968	C
3969	C
3970	C
3971	Si
3972	Q
3973	C
3974	C
3975	C
3976	C
3977	C
3978	C
3979	Si
3980	Q
3981	C
3982	C
3983	C
3984	C
3985	C
3986	C
3987	Si
3988	Q
3989	C
3990	C
3991	C
3992	C
3993	C
3994	C
3995	Si
3996	Q
3997	C
3998	C
3999	C
4000	C
4001	C
4002	C
4003	Si
4004	Q
4005	C
4006	C
4007	C
4008	C
4009	C
4010	C
4011	Si
4012	Q
4013	C
4014	C
4015	C
4016	C
4017	C
4018	C
4019	Si
4020	Q
4021	C
4022	C
4023	C
4024	C
4025	C
4026	C
4027	Si
4028	Q
4029	C
4030	C
4031	C
4032	C
4033	C
4034	C
4035	Si
4036	Q
4037	C
4038	C
4039	C
4040	C
4041	C
4042	C
4043	Si
4044	Q
4045	C
4046	C
4047	C
4048	C
4049	C
4050	C
4051	Si
4052	Q
4053	C
4054	C
4055	C
4056	C
4057	C
4058	C
4059	Si
4060	Q
4061	C
4062	C
4063	C
4064	C
4065	C
4066	C
4067	Si
4068	Q
4069	C
4070	C
4071	C
4072	C
4073	C
4074	C
4075	Si
4076	Q
4077	C
4078	C
4079	C
4080	C
4081	C
4082	C
4083	Si
4084	Q
4085	C
4086	C
4087	C
4088	C
4089	C
4090	C
4091	Si
4092	Q
4093	C
4094	C
4095	C
4096	C
4097	C
4098	C
4099	Si
4100	Q
4101	C
4102	C
4103	C
4104	C
4105	C
4106	C
4107	Si
4108	Q
4109	C
4110	C
4111	C
4112	C
4113	C
4114	C
4115	Si
4116	Q
4117	C
4118	C
4119	C
4120	C
4121	C
4122	C
4123	Si
4124	Q
4125	C
4126	C
4127	C
4128	C
4129	C
4130	C
4131	Si
4132	Q
4133	C
4134	C
4135	C
4136	C
4137	C
4138	C
4139	Si
4140	Q
4141	C
4142	C
4143	C
4144	C
4145	C
4146	C
4147	Si
4148	Q
4149	C
4150	C
4151	C
4152	C
4153	C
4154	C
4155	Si
4156	Q
4157	C
4158	C
4159	C
4160	C
4161	C
4162	C
4163	Si
4164	Q
4165	C
4166	C
4167	C
4168	C
4169	C
4170	C
4171	Si
4172	Q
4173	C
4174	C
4175	C
4176	C
4177	C
4178	C
4179	Si
4180	Q
4181	C
4182	C
4183	C
4184	C
4185	C
4186	C
4187	Si
4188	Q
4189	C
4190	C
4191	C
4192	C
4193	C
4194	C
4195	Si
4196	Q
4197	C
4198	C
4199	C
4200	C
4201	C
4202	C
4203	Si
4204	Q
4205	C
4206	C
4207	C
4208	C
4209	C
4210	C
4211	Si
4212	Q
4213	C
4214	C
4215	C
4216	C
4217	C
4218	C
4219	Si
4220	Q
4221	C
4222	C
4223	C
4224	C
4225	C
4226	C
4227	Si
4228	Q
4229	C
4230	C
4231	C
4232	C
4233	C
4234	C
4235	Si
4236	Q
4237	C
4238	C
4239	C
4240	C
4241	C
4242	C
4243	Si
4244	Q
4245	C
4246	C
4247	C
4248	C
4249	C
4250	C
4251	Si
4252	Q
4253	C
4254	C
4255	C
4256	C
4257	C
4258	C
4259	Si
4260	Q
4261	C
4262	C
4263	C
4264	C
4265	C
4266	C
4267	Si
4268	Q
4269	C
4270	C
4271	C
4272	C
4273	C
4274	C
4275	Si
4276	Q
4277	C
4278	C
4279	C
4280	C
4281	C
4282	C
4283	Si
4284	Q
4285	C
4286	C
4287	C
4288	C
4289	C
4290	C
4291	Si
4292	Q
4293	C
4294	C
4295	C
4296	C
4297	C
4298	C
4299	Si
4300	Q
4301	C
4302	C
4303	C
4304	C
4305	C
4306	C
4307	Si
4308	Q
4309	C
4310	C
4311	C
4312	C
4313	C
4314	C
4315	Si
4316	Q
4317	C
4318	C
4319	C
4320	C
4321	C
4322	C
4323	Si
4324	Q
4325	C
4326	C
4327	C
4328	C
4329	C
4330	C
4331	Si
4332	Q
4333	C
4334	C
4335	C
4336	C
4337	C
4338	C
4339	Si
4340	Q
4341	C
4342	C
4343	C
4344	C
4345	C
4346	C
4347	Si
4348	Q
4349	C
4350	C
4351	C
4352	C
4353	C
4354	C
4355	Si
4356	Q
4357	C
4358	C
4359	C
4360	C
4361	C
4362	C
4363	Si
4364	Q
4365	C
4366	C
4367	C
4368	C
4369	C
4370	C
4371	Si
4372	Q
4373	C
4374	C
4375	C
4376	C
4377	C
4378	C
4379	Si
4380	Q
4381	C
4382	C
4383	C
4384	C
4385	C
4386	C
4387	Si
4388	Q
4389	C
4390	C
4391	C
4392	C
4393	C
4394	C
4395	Si
4396	Q
4397	C
4398	C
4399	C
4400	C
4401	C
4402	C
4403	Si
4404	Q
4405	C
4406	C
4407	C
4408	C
4409	C
4410	C
4411	Si
4412	Q
4413	C
4414	C
4415	C
4416	C
4417	C
4418	C
4419	Si
4420	Q
4421	C
4422	C
4423	C
4424	C
4425	C
4426	C
4427	Si
4428	Q
4429	C
4430	C
4431	C
4432	C
4433	C
4434	C
4435	Si
4436	Q
4437	C
4438	C
4439	C
4440	C
4441	C
4442	C
4443	Si
4444	Q
4445	C
4446	C
4447	C
4448	C
4449	C
4450	C
4451	Si
4452	Q
4453	C
4454	C
4455	C
4456	C
4457	C
4458	C
4459	Si
4460	Q
4461	C
4462	C
4463	C
4464	C
4465	C
4466	C
4467	Si
4468	Q
4469	C
4470	C
4471	C
4472	C
4473	C
4474	C
4475	Si
4476	Q
4477	C
4478	C
4479	C
4480	C
4481	C
4482	C
4483	Si
4484	Q
4485	C
4486	C
4487	C
4488	C
4489	C
4490	C
4491	Si
4492	Q
4493	C
4494	C
4495	C
4496	C
4497	C
4498	C
4499	Si
4500	Q
4501	C
4502	C
4503	C
4504	C
4505	C
4506	C
4507	Si
4508	Q
4509	C
4510	C
4511	C
4512	C
4513	C
4514	C
4515	Si
4516	Q
4517	C
4518	C
4519	C
4520	C
4521	C
4522	C
4523	Si
4524	Q
4525	C
4526	C
4527	C
4528	C
4529	C
4530	C
4531	Si
4532	Q
4533	C
4534	C
4535	C
4536	C
4537	C
4538	C
4539	Si
4540	Q
4541	C
4542	C
4543	C
4544	C
4545	C
4546	C
4547	Si
4548	Q
4549	C
4550	C
4551	C
4552	C
4553	C
4554	C
4555	Si
4556	Q
4557	C
4558	C
4559	C
4560	C
4561	C
4562	C
4563	Si
4564	Q
4565	C
4566	C
4567	C
4568	C
4569	C
4570	C
4571	Si
4572	Q
4573	C
4574	C
4575	C
4576	C
4577	C
4578	C
4579	Si
4580	Q
4581	C
4582	C
4583	C
4584	C
4585	C
4586	C
4587	Si
4588	Q
4589	C
4590	C
4591	C
4592	C
4593	C
4594	C
4595	Si
4596	Q
4597	C
4598	C
4599	C
4600	C
4601	C
4602	C
4603	Si
4604	Q
4605	C
4606	C
4607	C
4608	C
4609	C
4610	C
4611	Si
4612	Q
4613	C
4614	C
4615	C
4616	C
4617	C
4618	C
4619	Si
4620	Q
4621	C
4622	C
4623	C
4624	C
4625	C
4626	C
4627	Si
4628	Q
4629	C
4630	C
4631	C
4632	C
4633	C
4634	C
4635	Si
4636	Q
4637	C
4638	C
4639	C
4640	C
4641	C
4642	C
4643	Si
4644	Q
4645	C
4646	C
4647	C
4648	C
4649	C
4650	C
4651	Si
4652	Q
4653	C
4654	C
4655	C
4656	C
4657	C
4658	C
4659	Si
4660	Q
4661	C
4662	C
4663	C
4664	C
4665	C
4666	C
4667	Si
4668	Q
4669	C
4670	C
4671	C
4672	C
4673	C
4674	C
4675	Si
4676	Q
4677	C
4678	C
4679	C
4680	C
4681	C
4682	C
4683	Si
4684	Q
4685	C
4686	C
4687	C
4688	C
4689	C
4690	C
4691	Si
4692	Q
4693	C
4694	C
4695	C
4696	C
4697	C
4698	C
4699	Si
4700	Q
4701	C
4702	C
4703	C
4704	C
4705	C
4706	C
4707	Si
4708	Q
4709	C
4710	C
4711	C
4712	C
4713	C
4714	C
4715	Si
4716	Q
4717	C
4718	C
4719	C
4720	C
4721	C
4722	C
4723	Si
4724	Q
4725	C
4726	C
4727	C
4728	C
4729	C
4730	C
4731	Si
4732	Q
4733	C
4734	C
4735	C
4736	C
4737	C
4738	C
4739	Si
4740	Q
4741	C
4742	C
4743	C
4744	C
4745	C
4746	C
4747	Si
4748	Q
4749	C
4750	C
4751	C
4752	C
4753	C
4754	C
4755	Si
4756	Q
4757	C
4758	C
4759	C
4760	C
4761	C
4762	C
4763	Si
4764	Q
4765	C
4766	C
4767	C
4768	C
4769	C
4770	C
4771	Si
4772	Q
4773	C
4774	C
4775	C
4776	C
4777	C
4778	C
4779	Si
4780	Q
4781	C
4782	C
4783	C
4784	C
4785	C
4786	C
4787	Si
4788	Q
4789	C
4790	C
4791	C
4792	C
4793	C
4794	C
4795	Si
4796	Q
4797	C
4798	C
4799	C
4800	C
4801	C
4802	C
4803	Si
4804	Q
4805	C
4806	C
4807	C
4808	C
4809	C
4810	C
4811	Si
4812	Q
4813	C
4814	C
4815	C
4816	C
4817	C
4818	C
4819	Si
4820	Q
4821	C
4822	C
4823	C
4824	C
4825	C
4826	C
4827	Si
4828	Q
4829	C
4830	C
4831	C
4832	C
4833	C
4834	C
4835	Si
4836	Q
4837	C
4838	C
4839	C
4840	C
4841	C
4842	C
4843	Si
4844	Q
4845	C
4846	C
4847	C
4848	C
4849	C
4850	C
4851	Si
4852	Q
4853	C
4854	C
4855	C
4856	C
4857	C
4858	C
4859	Si
4860	Q
4861	C
4862	C
4863	C
4864	C
4865	C
4866	C
4867	Si
4868	Q
4869	C
4870	C
4871	C
4872	C
4873	C
4874	C
4875	Si
4876	Q
4877	C
4878	C
4879	C
4880	C
4881	C
4882	C
4883	Si
4884	Q
4885	C
4886	C
4887	C
4888	C
4889	C
4890	C
4891	Si
4892	Q
4893	C
4894	C
4895	C
4896	C
4897	C
4898	C
4899	Si
4900	Q
4901	C
4902	C
4903	C
4904	C
4905	C
4906	C
4907	Si
4908	Q
4909	C
4910	C
4911	C
4912	C
4913	C
4914	C
4915	Si
4916	Q
4917	C
4918	C
4919	C
4920	C
4921	C
4922	C
4923	Si
4924	Q
4925	C
4926	C
4927	C
4928	C
4929	C
4930	C
4931	Si
4932	Q
4933	C
4934	C
4935	C
4936	C
4937	C
4938	C
4939	Si
4940	Q
4941	C
4942	C
4943	C
4944	C
4945	C
4946	C
4947	Si
4948	Q
4949	C
4950	C
4951	C
4952	C
4953	C
4954	C
4955	Si
4956	Q
4957	C
4958	C
4959	C
4960	C
4961	C
4962	C
4963	Si
4964	Q
4965	C
4966	C
4967	C
4968	C
4969	C
4970	C
4971	Si
4972	Q
4973	C
4974	C
4975	C
4976	C
4977	C
4978	C
4979	Si
4980	Q
4981	C
4982	C
4983	C
4984	C
4985	C
4986	C
4987	Si
4988	Q
4989	C
4990	C
4991	C
4992	C
4993	C
4994	C
4995	Si
4996	Q
4997	C
4998	C
4999	C
5000	C
5001	C
5002	C
5003	Si
5004	Q
5005	C
5006	C
5007	C
5008	C
5009	C
5010	C
5011	Si
5012	Q
5013	C
5014	C
5015	C
5016	C
5017	C
5018	C
5019	Si
5020	Q
5021	C
5022	C
5023	C
5024	C
5025	C
5026	C
5027	Si
5028	Q
5029	C
5030	C
5031	C
5032	C
5033	C
5034	C
5035	Si
5036	Q
5037	C
5038	C
5039	C
5040	C
5041	C
5042	C
5043	Si
5044	Q
5045	C
5046	C
5047	C
5048	C
5049	C
5050	C
5051	Si
5052	Q
5053	C
5054	C
5055	C
5056	C
5057	C
5058	C
5059	Si
5060	Q
5061	C
5062	C
5063	C
5064	C
5065	C
5066	C
5067	Si
5068	Q
5069	C
5070	C
5071	C
5072	C
5073	C
5074	C
5075	Si
5076	Q
5077	C
5078	C
5079	C
5080	C
5081	C
5082	C
5083	Si
5084	Q
5085	C
5086	C
5087	C
5088	C
5089	C
5090	C
5091	Si
5092	Q
5093	C
5094	C
5095	C
5096	C
5097	C
5098	C
5099	Si
5100	Q
5101	C
5102	C
5103	C
5104	C
5105	C
5106	C
5107	Si
5108	Q
5109	C
5110	C
5111	C
5112	C
5113	C
5114	C
5115	Si
5116	Q
5117	C
5118	C
5119	C
5120	C
5121	C
5122	C
5123	Si
5124	Q
5125	C
5126	C
5127	C
5128	C
5129	C
5130	C
5131	Si
5132	Q
5133	C
5134	C
5135	C
5136	C
5137	C
5138	C
5139	Si
5140	Q
5141	C
5142	C
5143	C
5144	C
5145	C
5146	C
5147	Si
5148	Q
5149	C
5150	C
5151	C
5152	C
5153	C
5154	C
5155	Si
5156	Q
5157	C
5158	C
5159	C
5160	C
5161	C
5162	C
5163	Si
5164	Q
5165	C
5166	C
5167	C
5168	C
5169	C
5170	C
5171	Si
5172	Q
5173	C
5174	C
5175	C
5176	C
5177	C
5178	C
5179	Si
5180	Q
5181	C
5182	C
5183	C
5184	C
5185	C
5186	C
5187	Si
5188	Q
5189	C
5190	C
5191	C
5192	C
5193	C
5194	C
5195	Si
5196	Q
5197	C
5198	C
5199	C
5200	C
5201	C
5202	C
5203	Si
5204	Q
5205	C
5206	C
5207	C
5208	C
5209	C
5210	C
5211	Si
5212	Q
5213	C
5214	C
5215	C
5216	C
5217	C
5218	C
5219	Si
5220	Q
5221	C
5222	C
5223	C
5224	C
5225	C
5226	C
5227	Si
5228	Q
5229	C
5230	C
5231	C
5232	C
5233	C
5234	C
5235	Si
5236	Q
5237	C
5238	C
5239	C
5240	C
5241	C
5242	C
5243	Si
5244	Q
5245	C
5246	C
5247	C
5248	C
5249	C
5250	C
5251	Si
5252	Q
5253	C
5254	C
5255	C
5256	C
5257	C
5258	C
5259	Si
5260	Q
5261	C
5262	C
5263	C
5264	C
5265	C
5266	C
5267	Si
5268	Q
5269	C
5270	C
5271	C
5272	C
5273	C
5274	C
5275	Si
5276	Q
5277	C
5278	C
5279	C
5280	C
5281	C
5282	C
5283	Si
5284	Q
5285	C
5286	C
5287	C
5288	C
5289	C
5290	C
5291	Si
5292	Q
5293	C
5294	C
5295	C
5296	C
5297	C
5298	C
5299	Si
5300	Q
5301	C
5302	C
5303	C
5304	C
5305	C
5306	C
5307	Si
5308	Q
5309	C
5310	C
5311	C
5312	C
5313	C
5314	C
5315	Si
5316	Q
5317	C
5318	C
5319	C
5320	C
5321	C
5322	C
5323	Si
5324	Q
5325	C
5326	C
5327	C
5328	C
5329	C
5330	C
5331	Si
5332	Q
5333	C
5334	C
5335	C
5336	C
5337	C
5338	C
5339	Si
5340	Q
5341	C
5342	C
5343	C
5344	C
5345	C
5346	C
5347	Si
5348	Q
5349	C
5350	C
5351	C
5352	C
5353	C
5354	C
5355	Si
5356	Q
5357	C
5358	C
5359	C
5360	C
5361	C
5362	C
5363	Si
5364	Q
5365	C
5366	C
5367	C
5368	C
5369	C
5370	C
5371	Si
5372	Q
5373	C
5374	C
5375	C
5376	C
5377	C
5378	C
5379	Si
5380	Q
5381	C
5382	C
5383	C
5384	C
5385	C
5386	C
5387	Si
5388	Q
5389	C
5390	C
5391	C
5392	C
5393	C
5394	C
5395	Si
5396	Q
5397	C
5398	C
5399	C
5400	C
5401	C
5402	C
5403	Si
5404	Q
5405	C
5406	C
5407	C
5408	C
5409	C
5410	C
5411	Si
5412	Q
5413	C
5414	C
5415	C
5416	C
5417	C
5418	C
5419	Si
5420	Q
5421	C
5422	C
5423	C
5424	C
5425	C
5426	C
5427	Si
5428	Q
5429	C
5430	C
5431	C
5432	C
5433	C
5434	C
5435	Si
5436	Q
5437	C
5438	C
5439	C
5440	C
5441	C
5442	C
5443	Si
5444	Q
5445	C
5446	C
5447	C
5448	C
5449	C
5450	C
5451	Si
5452	Q
5453	C
5454	C
5455	C
5456	C
5457	C
5458	C
5459	Si
5460	Q
5461	C
5462	C
5463	C
5464	C
5465	C
5466	C
5467	Si
5468	Q
5469	C
5470	C
5471	C
5472	C
5473	C
5474	C
5475	Si
5476	Q
5477	C
5478	C
5479	C
5480	C
5481	C
5482	C
5483	Si
5484	Q
5485	C
5486	C
5487	C
5488	C
5489	C
5490	C
5491	Si
5492	Q
5493	C
5494	C
5495	C
